order_id,order_date,product_category,region,quarter,units_sold,customer_segment,unit_price,revenue
ORD-12689,2025-09-03,Electronics,Southwest,Q3,,Home Office,163.03,1630.3
ORD-12690,2025-12-03,Books,Midwest,Q4,18.0,Corporate,7.75,139.5
ORD-12691,2025-06-16,Clothing,Northwest,Q2,11.0,Corporate,13.07,143.77
ORD-12692,2025-01-03,Home & Kitchen,Northeast,Q1,9.0,Corporate,35.019999999999996,315.18
ORD-12693,2025-11-04,Clothing,South,Q4,,Consumer,18.259999999999998,182.6
ORD-12694,2025-04-15,Clothing,Southeast,Q2,8.0,Corporate,13.620000000000001,108.96
ORD-12695,2025-01-21,Sports,,Q1,11.0,Consumer,24.23,266.53
ORD-12696,2025-08-31,Clothing,Mid-Atlantic,Q3,2.0,Corporate,13.17,26.34
ORD-12697,2025-12-22,Home & Kitchen,Southeast,Q4,20.0,Home Office,40.17,803.4
ORD-12698,2025-01-28,Electronics,Mid-Atlantic,Q1,12.0,Consumer,117.33,1407.96
ORD-12699,2025-04-04,Sports,West,Q2,11.0,Consumer,27.64,304.04
ORD-12700,2025-04-13,Beauty,,Q2,3.0,Home Office,13.23,39.69
ORD-12701,2025-12-18,Clothing,Midwest,Q4,15.0,Home Office,15.13,226.95
ORD-12702,2025-02-20,Beauty,New England,Q1,13.0,Home Office,10.46,135.98
ORD-12703,2025-08-17,Beauty,Southwest,Q3,5.0,Corporate,10.58,52.9
ORD-12704,2025-11-08,Home & Kitchen,Northeast,Q4,14.0,Consumer,30.27,423.78
ORD-12705,2025-03-08,Home & Kitchen,,Q1,11.0,Consumer,30.259999999999998,332.86
ORD-12706,2025-11-27,Home & Kitchen,Southeast,Q4,3.0,Consumer,33.12,99.36
ORD-12707,2025-12-23,Electronics,Southeast,Q4,18.0,Corporate,149.61,2692.98
ORD-12708,2025-10-02,Beauty,South,Q4,11.0,Consumer,13.97,153.67
ORD-12709,2025-01-25,Home & Kitchen,South,Q1,17.0,Corporate,42.81,727.77
ORD-12710,2025-07-11,Clothing,Southeast,Q3,,Home Office,13.1,131.0
ORD-12711,2025-10-01,Sports,Mid-Atlantic,Q4,20.0,Home Office,25.52,510.4
ORD-12712,2025-11-17,Electronics,Northeast,Q4,12.0,Consumer,118.41,1420.92
ORD-12713,2025-02-17,Clothing,Northeast,Q1,7.0,Consumer,12.99,90.93
ORD-12714,2025-10-10,Electronics,,Q4,5.0,Home Office,144.59,722.95
ORD-12715,2025-06-20,Electronics,Southwest,Q2,17.0,Corporate,108.61,1846.37
ORD-12716,2025-01-30,Clothing,South,Q1,13.0,Home Office,15.76,204.88
ORD-12717,2025-05-05,Books,Southwest,Q2,17.0,Home Office,6.04,102.68
ORD-12718,2025-10-19,Clothing,Midwest,Q4,1.0,Consumer,12.81,12.81
ORD-12719,2025-05-23,Beauty,Midwest,Q2,13.0,Consumer,10.81,140.53
ORD-12720,2025-08-03,Electronics,West,Q3,16.0,Consumer,153.76,2460.16
ORD-12721,2025-11-01,Home & Kitchen,Northeast,Q4,1.0,Corporate,36.75,36.75
ORD-12722,2025-06-15,Books,Southwest,Q2,,Consumer,5.5,55.0
ORD-12723,2025-09-19,Clothing,South,Q3,11.0,Corporate,17.430000000000003,191.73
ORD-12724,2025-04-06,Sports,Mid-Atlantic,Q2,9.0,Home Office,23.819999999999997,214.38
ORD-12725,2025-04-13,Books,West,Q2,1.0,Consumer,200.735,
ORD-12726,2025-09-24,Home & Kitchen,Northwest,Q3,1.0,Home Office,200.735,
ORD-12727,2025-12-14,Clothing,Mid-Atlantic,Q4,18.0,Corporate,13.16,236.88
ORD-12728,2025-09-02,Beauty,Mid-Atlantic,Q3,13.0,Home Office,9.63,125.19
ORD-12729,2025-10-07,Sports,West,Q4,17.0,Consumer,24.4,414.8
ORD-12730,2025-02-14,Electronics,Northeast,Q1,12.0,Consumer,138.89999999999998,1666.8
ORD-12731,2025-02-14,Home & Kitchen,Northeast,Q1,1.0,Consumer,45.589999999999996,45.59
ORD-12732,2025-09-23,Clothing,Northwest,Q3,1.0,Consumer,15.959999999999999,15.96
ORD-12733,2025-03-06,Clothing,West,Q1,4.0,Consumer,12.0,48.0
ORD-12734,2025-04-19,Sports,Mid-Atlantic,Q2,5.0,Home Office,27.56,137.8
ORD-12735,2025-08-16,Clothing,Midwest,Q3,16.0,Consumer,10.83,173.28
ORD-12736,2025-02-15,Clothing,West,Q1,15.0,Home Office,11.46,171.9
ORD-12737,2025-04-29,Home & Kitchen,New England,Q2,12.0,Corporate,40.37,484.44
ORD-12738,2025-09-22,Electronics,Northeast,Q3,1.0,Consumer,137.0,137.0
ORD-12739,2025-08-30,,Northeast,Q3,19.0,Corporate,151.69,2882.11
ORD-12740,2025-12-04,Home & Kitchen,New England,Q4,14.0,Home Office,45.86,642.04
ORD-12741,2025-07-23,Clothing,Southwest,Q3,20.0,Corporate,12.72,254.4
ORD-12742,2025-05-21,Clothing,Midwest,Q2,5.0,Consumer,12.72,63.6
ORD-12743,2025-12-02,Electronics,,Q4,13.0,Home Office,144.28,1875.64
ORD-12744,2025-10-22,Home & Kitchen,Southwest,Q4,4.0,Consumer,35.2,140.8
ORD-12745,2025-03-12,Sports,Northeast,Q1,17.0,Corporate,27.59,469.03
ORD-12746,2025-02-02,Sports,Southwest,Q1,2.0,Corporate,20.549999999999997,41.1
ORD-12747,2025-08-13,Electronics,Northwest,Q3,5.0,Consumer,163.04999999999998,815.25
ORD-12748,2025-07-07,Home & Kitchen,Northwest,Q3,,Consumer,34.82,348.2
ORD-12749,2025-12-30,Sports,South,Q4,14.0,Home Office,30.99,433.86
ORD-12750,2025-10-02,Clothing,Southeast,Q4,11.0,Home Office,14.63,160.93
ORD-12751,2025-07-17,Books,Midwest,Q3,1.0,Corporate,200.735,
ORD-12752,2025-12-04,Books,Mid-Atlantic,Q4,1.0,Consumer,7.81,7.81
ORD-12753,2025-08-27,,Southeast,Q3,1.0,Consumer,118.19999999999999,118.2
ORD-12754,2025-01-30,Clothing,New England,Q1,4.0,Consumer,12.04,48.16
ORD-12755,2025-12-25,Electronics,New England,Q4,1.0,Corporate,160.79000000000002,160.79
ORD-12756,2025-04-26,Electronics,West,Q2,11.0,Consumer,137.73,1515.03
ORD-12757,2025-11-04,Books,Northeast,Q4,3.0,Consumer,5.5,16.5
ORD-12758,2025-12-02,Books,South,Q4,14.0,Consumer,6.61,92.54
ORD-12759,2025-09-13,Electronics,Southwest,Q3,8.0,Corporate,134.16,1073.28
ORD-12760,2025-09-09,Home & Kitchen,Southwest,Q3,1.0,Home Office,200.735,
ORD-12761,2025-04-28,Home & Kitchen,New England,Q2,15.0,Corporate,35.49,532.35
ORD-12762,2025-04-25,Clothing,Midwest,Q2,19.0,Corporate,13.8,262.2
ORD-12763,2025-05-31,Beauty,Mountain,Q2,1.0,Consumer,7.53,7.53
ORD-12764,2025-07-31,Books,Mountain,Q3,14.0,Consumer,6.77,94.78
ORD-12765,2025-11-23,Electronics,New England,Q4,20.0,Corporate,164.68,3293.6
ORD-12766,2025-09-05,Electronics,Southwest,Q3,9.0,Corporate,141.65,1274.85
ORD-12767,2025-02-20,Electronics,South,Q1,5.0,Consumer,147.89000000000001,739.45
ORD-12768,2025-08-27,Clothing,New England,Q3,,Corporate,13.48,134.8
ORD-12769,2025-11-03,Clothing,Northeast,Q4,13.0,Home Office,12.53,162.89
ORD-12770,2025-08-28,Clothing,South,Q3,3.0,Corporate,18.66,55.98
ORD-12771,2025-07-21,Home & Kitchen,Mid-Atlantic,Q3,5.0,Corporate,37.14,185.7
ORD-12772,2025-11-25,Beauty,Midwest,Q4,20.0,Corporate,12.93,258.6
ORD-12773,2025-08-06,Clothing,Southeast,Q3,,Consumer,14.27,142.7
ORD-12774,2025-06-03,Clothing,West,Q2,1.0,Corporate,16.450000000000003,16.45
ORD-12775,2025-10-19,Sports,Southwest,Q4,12.0,Home Office,27.78,333.36
ORD-12776,2025-03-26,Sports,Northeast,Q1,11.0,Consumer,30.91,340.01
ORD-12777,2025-12-17,Electronics,New England,Q4,4.0,Consumer,168.18,672.72
ORD-12778,2025-03-15,Clothing,Southwest,Q1,9.0,Corporate,10.53,94.77
ORD-12779,2025-02-22,Sports,Southwest,Q1,12.0,Consumer,22.02,264.24
ORD-12780,2025-12-10,Electronics,Mid-Atlantic,Q4,7.0,Corporate,168.12,1176.84
ORD-12781,2025-06-02,Clothing,Northeast,Q2,1.0,Consumer,11.39,11.39
ORD-12782,2025-12-01,Clothing,South,Q4,9.0,Corporate,16.83,151.47
ORD-12783,2025-12-11,,New England,Q4,3.0,Corporate,163.57000000000002,490.71
ORD-12784,2025-12-16,Electronics,,Q4,6.0,Consumer,119.77,718.62
ORD-12785,2025-10-19,Clothing,West,Q4,11.0,Consumer,12.17,133.87
ORD-12786,2025-06-14,Beauty,Mountain,Q2,19.0,Consumer,9.68,183.92
ORD-12787,2025-10-02,Sports,Northeast,Q4,13.0,Consumer,23.79,309.27
ORD-12788,2025-01-06,Books,Southeast,Q1,3.0,Consumer,8.17,24.51
ORD-12789,2025-04-29,Electronics,Midwest,Q2,11.0,Consumer,125.13,1376.43
ORD-12790,2025-11-10,Electronics,West,Q4,13.0,Corporate,145.48,1891.24
ORD-12791,2025-05-21,Beauty,South,Q2,20.0,Corporate,8.83,176.6
ORD-12792,2025-07-05,Home & Kitchen,Southwest,Q3,6.0,Consumer,35.46,212.76
ORD-12793,2025-08-10,Clothing,South,Q3,11.0,Consumer,14.98,164.78
ORD-12794,2025-08-31,,Mountain,Q3,2.0,Consumer,159.12,318.24
ORD-12795,2025-10-30,Clothing,Southwest,Q4,8.0,Corporate,14.68,117.44
ORD-12796,2025-03-03,Clothing,South,Q1,2.0,Consumer,12.870000000000001,25.74
ORD-12797,2025-07-27,Electronics,New England,Q3,18.0,Consumer,151.04,2718.72
ORD-12798,2025-11-19,Books,Southwest,Q4,13.0,Consumer,5.62,73.06
ORD-12799,2025-09-20,Electronics,Mid-Atlantic,Q3,8.0,Home Office,133.96,1071.68
ORD-12800,2025-02-21,Books,New England,Q1,9.0,Corporate,5.39,48.51
ORD-12801,2025-08-18,Sports,Midwest,Q3,4.0,Home Office,20.569999999999997,82.28
ORD-12802,2025-06-01,Clothing,Southwest,Q2,16.0,Consumer,12.35,197.6
ORD-12803,2025-03-01,Beauty,South,Q1,13.0,Consumer,9.66,125.58
ORD-12804,2025-12-19,Beauty,Southwest,Q4,18.0,Consumer,9.42,169.56
ORD-12805,2025-08-23,,Mid-Atlantic,Q3,3.0,Home Office,133.99,401.97
ORD-12806,2025-10-05,Clothing,Southwest,Q4,18.0,Consumer,15.0,270.0
ORD-12807,2025-10-09,Home & Kitchen,Southwest,Q4,5.0,Consumer,43.11,215.55
ORD-12808,2025-08-03,Beauty,Northwest,Q3,8.0,Consumer,12.45,99.6
ORD-12809,2025-02-05,Home & Kitchen,Northeast,Q1,16.0,Corporate,39.31,628.96
ORD-12810,2025-04-20,Home & Kitchen,New England,Q2,17.0,Consumer,32.93,559.81
ORD-12811,2025-03-22,Clothing,New England,Q1,7.0,Corporate,11.209999999999999,78.47
ORD-12812,2025-12-23,Home & Kitchen,Northeast,Q4,6.0,Home Office,32.949999999999996,197.7
ORD-12813,2025-03-26,Clothing,Southeast,Q1,17.0,Consumer,15.37,261.29
ORD-12814,2025-06-22,Home & Kitchen,Mid-Atlantic,Q2,2.0,Corporate,30.25,60.5
ORD-12815,2025-09-01,Sports,Mountain,Q3,16.0,Corporate,28.59,457.44
ORD-12816,2025-06-06,Beauty,Midwest,Q2,6.0,Home Office,8.41,50.46
ORD-12817,2025-01-30,Beauty,Southwest,Q1,1.0,Consumer,7.71,7.71
ORD-12818,2025-09-07,Home & Kitchen,West,Q3,15.0,Consumer,33.97,509.55
ORD-12819,2025-03-11,Beauty,Northeast,Q1,3.0,Corporate,10.82,32.46
ORD-12820,2025-01-03,Home & Kitchen,West,Q1,3.0,Consumer,37.93,113.79
ORD-12821,2025-05-19,Electronics,South,Q2,20.0,Home Office,138.98,2779.6
ORD-12822,2025-11-11,Books,Southeast,Q4,1.0,Corporate,6.1499999999999995,6.15
ORD-12823,2025-07-24,Electronics,Mid-Atlantic,Q3,13.0,Corporate,156.41,2033.33
ORD-12824,2025-05-14,Clothing,Southeast,Q2,18.0,Consumer,12.99,233.82
ORD-12825,2025-07-01,Electronics,Southeast,Q3,3.0,Corporate,132.39000000000001,397.17
ORD-12826,2025-05-24,Electronics,New England,Q2,12.0,Corporate,116.47,1397.64
ORD-12827,2025-11-21,Sports,South,Q4,18.0,Corporate,27.11,487.98
ORD-12828,2025-02-05,Clothing,Southwest,Q1,15.0,Consumer,10.16,152.4
ORD-12829,2025-09-17,Sports,Midwest,Q3,1.0,Home Office,200.735,
ORD-12830,2025-11-07,Clothing,West,Q4,20.0,Consumer,10.9,218.0
ORD-12831,2025-11-13,Clothing,Southeast,Q4,20.0,Consumer,11.65,233.0
ORD-12832,2025-03-23,Clothing,Mid-Atlantic,Q1,2.0,Home Office,12.26,24.52
ORD-12833,2025-06-26,Home & Kitchen,Mid-Atlantic,Q2,6.0,Corporate,34.82,208.92
ORD-12834,2025-11-16,Sports,Northeast,Q4,1.0,Consumer,200.735,
ORD-12835,2025-01-29,Home & Kitchen,Southeast,Q1,3.0,Home Office,46.67,140.01
ORD-12836,2025-11-20,Clothing,Mid-Atlantic,Q4,15.0,Consumer,14.45,216.75
ORD-12837,2025-11-10,Books,West,Q4,20.0,Consumer,5.32,106.4
ORD-12838,2025-12-25,Electronics,Mid-Atlantic,Q4,9.0,Corporate,162.87,1465.83
ORD-12839,2025-03-05,Home & Kitchen,Mid-Atlantic,Q1,18.0,Consumer,37.9,682.2
ORD-12840,2025-12-27,Clothing,Mountain,Q4,3.0,Home Office,13.19,39.57
ORD-12841,2025-08-17,Electronics,West,Q3,18.0,Home Office,133.79,2408.22
ORD-12842,2025-12-16,Clothing,South,Q4,9.0,Consumer,15.76,141.84
ORD-12843,2025-01-22,Electronics,Southeast,Q1,15.0,Home Office,144.23,2163.45
ORD-12844,2025-01-17,Sports,Northeast,Q1,18.0,Consumer,29.38,528.84
ORD-12845,2025-06-25,Home & Kitchen,Southeast,Q2,7.0,Corporate,30.99,216.93
ORD-12846,2025-01-05,Sports,New England,Q1,12.0,Home Office,24.58,294.96
ORD-12847,2025-08-30,Home & Kitchen,West,Q3,9.0,Home Office,39.190000000000005,352.71
ORD-12848,2025-12-28,Home & Kitchen,Northeast,Q4,14.0,Consumer,39.32,550.48
ORD-12849,2025-04-06,Beauty,Northeast,Q2,9.0,Consumer,9.67,87.03
ORD-12850,2025-11-22,Books,Northwest,Q4,8.0,Consumer,7.22,57.76
ORD-12851,2025-03-22,Electronics,Southeast,Q1,4.0,Corporate,178.67,714.68
ORD-12852,2025-01-17,Clothing,New England,Q1,3.0,Corporate,11.42,34.26
ORD-12853,2025-02-28,Beauty,South,Q1,13.0,Consumer,9.66,125.58
ORD-12854,2025-05-09,Books,Southeast,Q2,5.0,Consumer,5.54,27.7
ORD-12855,2025-11-23,Books,West,Q4,6.0,Home Office,6.51,39.06
ORD-12856,2025-02-17,Beauty,Mid-Atlantic,Q1,17.0,Consumer,9.5,161.5
ORD-12857,2025-08-06,Electronics,Midwest,Q3,3.0,Consumer,133.52,400.56
ORD-12858,2025-05-18,Electronics,West,Q2,14.0,Home Office,170.87,2392.18
ORD-12859,2025-12-07,Books,,Q4,5.0,Consumer,6.17,30.85
ORD-12860,2025-03-19,Clothing,Southeast,Q1,6.0,Corporate,18.28,109.68
ORD-12861,2025-03-18,,New England,Q1,13.0,Consumer,110.6,1437.8
ORD-12862,2025-01-27,Books,Midwest,Q1,16.0,Consumer,8.03,128.48
ORD-12863,2025-06-27,Electronics,West,Q2,6.0,Consumer,171.26,1027.56
ORD-12864,2025-04-27,Beauty,Southeast,Q2,6.0,Corporate,10.91,65.46
ORD-12865,2025-12-11,Home & Kitchen,Southeast,Q4,17.0,Corporate,37.95,645.15
ORD-12866,2025-09-01,Electronics,Midwest,Q3,,Consumer,118.57,1185.7
ORD-12867,2025-08-21,Clothing,Northeast,Q3,16.0,Corporate,11.52,184.32
ORD-12868,2025-08-16,Electronics,Mid-Atlantic,Q3,5.0,Consumer,123.99,619.95
ORD-12869,2025-01-21,Home & Kitchen,Mountain,Q1,18.0,Consumer,37.94,682.92
ORD-12870,2025-05-27,Home & Kitchen,West,Q2,2.0,Home Office,40.12,80.24
ORD-12871,2025-12-14,Electronics,Southeast,Q4,17.0,Home Office,140.96,2396.32
ORD-12872,2025-12-30,Books,Southeast,Q4,18.0,Home Office,5.98,107.64
ORD-12873,2025-11-11,Clothing,New England,Q4,5.0,Corporate,13.09,65.45
ORD-12874,2025-11-17,Clothing,Mid-Atlantic,Q4,14.0,Consumer,12.65,177.1
ORD-12875,2025-01-27,,Southwest,Q1,9.0,Corporate,110.36,993.24
ORD-12876,2025-03-13,Electronics,West,Q1,19.0,Home Office,113.77,2161.63
ORD-12877,2025-02-02,Books,Southeast,Q1,14.0,Consumer,8.45,118.3
ORD-12878,2025-06-15,Clothing,West,Q2,1.0,Consumer,200.735,
ORD-12879,2025-02-04,Clothing,New England,Q1,6.0,Consumer,10.41,62.46
ORD-12880,2025-04-16,Sports,Southwest,Q2,12.0,Consumer,24.33,291.96
ORD-12881,2025-08-05,Beauty,Southwest,Q3,15.0,Consumer,11.62,174.3
ORD-12882,2025-12-05,Clothing,South,Q4,19.0,Home Office,14.39,273.41
ORD-12883,2025-12-15,Sports,West,Q4,19.0,Corporate,27.67,525.73
ORD-12884,2025-12-30,Beauty,Northwest,Q4,17.0,Consumer,12.19,207.23
ORD-12885,2025-02-25,Electronics,Mid-Atlantic,Q1,5.0,Corporate,125.9,629.5
ORD-12886,2025-01-17,Beauty,Northwest,Q1,1.0,Consumer,8.17,8.17
ORD-12887,2025-07-20,Books,Southeast,Q3,1.0,Corporate,5.390000000000001,5.39
ORD-12888,2025-06-24,Home & Kitchen,Mid-Atlantic,Q2,1.0,Home Office,38.2,38.2
ORD-12889,2025-06-23,Beauty,Mid-Atlantic,Q2,18.0,Corporate,10.25,184.5
ORD-12890,2025-04-08,Books,Mid-Atlantic,Q2,5.0,Corporate,6.430000000000001,32.15
ORD-12891,2025-04-18,Beauty,Mountain,Q2,7.0,Consumer,9.540000000000001,66.78
ORD-12892,2025-07-18,,West,Q3,19.0,Corporate,135.02,2565.38
ORD-12893,2025-04-18,Electronics,Mid-Atlantic,Q2,7.0,Corporate,126.05,882.35
ORD-12894,2025-07-02,Home & Kitchen,Southwest,Q3,1.0,Home Office,200.735,
ORD-12895,2025-09-14,Clothing,Northwest,Q3,2.0,Corporate,13.97,27.94
ORD-12896,2025-06-11,Books,Mid-Atlantic,Q2,18.0,Home Office,5.8,104.4
ORD-12897,2025-05-21,Clothing,West,Q2,3.0,Home Office,14.78,44.34
ORD-12898,2025-01-10,Home & Kitchen,Southeast,Q1,5.0,Corporate,49.22,246.1
ORD-12899,2025-06-14,Beauty,West,Q2,4.0,Home Office,12.87,51.48
ORD-12900,2025-10-14,Home & Kitchen,Midwest,Q4,4.0,Consumer,36.64,146.56
ORD-12901,2025-10-26,Clothing,Northwest,Q4,15.0,Consumer,12.33,184.95
ORD-12902,2025-08-16,Electronics,Southwest,Q3,9.0,Corporate,137.17000000000002,1234.53
ORD-12903,2025-01-30,Home & Kitchen,West,Q1,9.0,Consumer,34.82,313.38
ORD-12904,2025-08-25,Sports,Northeast,Q3,,Home Office,26.44,264.4
ORD-12905,2025-08-11,Beauty,Northeast,Q3,19.0,Consumer,9.14,173.66
ORD-12906,2025-07-04,Clothing,Mid-Atlantic,Q3,1.0,Consumer,12.52,12.52
ORD-12907,2025-07-11,Electronics,Northwest,Q3,11.0,Home Office,176.10999999999999,1937.21
ORD-12908,2025-07-24,Sports,Mid-Atlantic,Q3,2.0,Consumer,25.099999999999998,50.2
ORD-12909,2025-09-24,Books,Mid-Atlantic,Q3,5.0,Consumer,6.04,30.2
ORD-12910,2025-12-06,Clothing,Southeast,Q4,5.0,Consumer,13.709999999999999,68.55
ORD-12911,2025-02-06,Beauty,Northwest,Q1,15.0,Corporate,8.65,129.75
ORD-12912,2025-10-02,Clothing,Midwest,Q4,6.0,Corporate,13.44,80.64
ORD-12913,2025-01-12,Home & Kitchen,Mountain,Q1,6.0,Home Office,36.91,221.46
ORD-12914,2025-01-21,Sports,Midwest,Q1,20.0,Consumer,25.65,513.0
ORD-12915,2025-12-08,Electronics,Southwest,Q4,6.0,Home Office,133.32000000000002,799.92
ORD-12916,2025-12-10,Home & Kitchen,Midwest,Q4,12.0,Consumer,38.14,457.68
ORD-12917,2025-03-05,,Southeast,Q1,3.0,Consumer,168.34,505.02
ORD-12918,2025-06-07,Clothing,South,Q2,16.0,Consumer,12.62,201.92
ORD-12919,2025-02-12,Beauty,Mid-Atlantic,Q1,15.0,Consumer,9.06,135.9
ORD-12920,2025-08-23,Electronics,Midwest,Q3,15.0,Consumer,128.98,1934.7
ORD-12921,2025-12-01,Home & Kitchen,Mid-Atlantic,Q4,9.0,Consumer,46.29,416.61
ORD-12922,2025-12-25,Clothing,Midwest,Q4,1.0,Consumer,15.959999999999999,15.96
ORD-12923,2025-09-11,Beauty,South,Q3,6.0,Home Office,11.799999999999999,70.8
ORD-12924,2025-06-29,Electronics,Southwest,Q2,6.0,Consumer,111.34,668.04
ORD-12925,2025-07-12,Beauty,West,Q3,15.0,Home Office,10.84,162.6
ORD-12926,2025-04-01,Beauty,Midwest,Q2,6.0,Home Office,9.87,59.22
ORD-12927,2025-12-11,Books,Midwest,Q4,,Consumer,7.1499999999999995,71.5
ORD-12928,2025-11-02,Books,Southwest,Q4,12.0,Corporate,5.91,70.92
ORD-12929,2025-09-02,Clothing,Southeast,Q3,18.0,Corporate,12.35,222.3
ORD-12930,2025-06-07,Electronics,Northeast,Q2,13.0,Home Office,139.71,1816.23
ORD-12931,2025-04-14,Beauty,Midwest,Q2,13.0,Home Office,10.28,133.64
ORD-12932,2025-01-14,Home & Kitchen,New England,Q1,17.0,Corporate,29.74,505.58
ORD-12933,2025-10-09,Electronics,Northeast,Q4,2.0,Consumer,130.28,260.56
ORD-12934,2025-06-12,Electronics,Southeast,Q2,1.0,Consumer,125.24,125.24
ORD-12935,2025-04-26,Home & Kitchen,Mountain,Q2,7.0,Home Office,30.979999999999997,216.86
ORD-12936,2025-05-19,Books,Southeast,Q2,6.0,Corporate,5.95,35.7
ORD-12937,2025-10-17,Books,Southwest,Q4,19.0,Home Office,6.66,126.54
ORD-12938,2025-03-09,Electronics,Northeast,Q1,14.0,Corporate,163.84,2293.76
ORD-12939,2025-11-29,Clothing,Southwest,Q4,1.0,Consumer,200.735,
ORD-12940,2025-10-03,Electronics,Southwest,Q4,8.0,Home Office,145.03,1160.24
ORD-12941,2025-10-25,Home & Kitchen,Southeast,Q4,4.0,Home Office,36.62,146.48
ORD-12942,2025-04-21,Beauty,Southeast,Q2,12.0,Consumer,11.01,132.12
ORD-12943,2025-01-12,Sports,Northeast,Q1,9.0,Consumer,29.37,264.33
ORD-12944,2025-05-24,Home & Kitchen,Northeast,Q2,5.0,Corporate,30.27,151.35
ORD-12945,2025-04-01,Electronics,Southeast,Q2,11.0,Corporate,130.57,1436.27
ORD-12946,2025-01-01,Clothing,South,Q1,10.0,Consumer,15.1,151.0
ORD-12947,2025-08-14,Books,Mountain,Q3,14.0,Consumer,6.65,93.1
ORD-12948,2025-08-15,,Mid-Atlantic,Q3,20.0,Corporate,121.75,2435.0
ORD-12949,2025-11-17,Clothing,Midwest,Q4,16.0,Consumer,12.45,199.2
ORD-12950,2025-01-07,Beauty,Northeast,Q1,6.0,Consumer,9.76,58.56
ORD-12951,2025-07-10,Beauty,Mountain,Q3,1.0,Corporate,11.08,11.08
ORD-12952,2025-10-15,Books,Southwest,Q4,13.0,Home Office,7.61,98.93
ORD-12953,2025-11-09,Clothing,Midwest,Q4,,Corporate,13.28,132.8
ORD-12954,2025-10-11,Home & Kitchen,South,Q4,9.0,Corporate,40.63,365.67
ORD-12955,2025-11-25,Home & Kitchen,Northwest,Q4,,Corporate,41.94,419.4
ORD-12956,2025-11-15,Books,South,Q4,14.0,Corporate,8.38,117.32
ORD-12957,2025-05-15,Beauty,Mid-Atlantic,Q2,,Consumer,10.450000000000001,104.5
ORD-12958,2025-09-25,Sports,Mid-Atlantic,Q3,7.0,Consumer,25.4,177.8
ORD-12959,2025-01-13,Electronics,South,Q1,7.0,Consumer,128.12,896.84
ORD-12960,2025-01-27,Sports,South,Q1,12.0,Home Office,30.47,365.64
ORD-12961,2025-06-20,Clothing,West,Q2,11.0,Home Office,16.98,186.78
ORD-12962,2025-02-19,Electronics,Midwest,Q1,15.0,Corporate,153.38,2300.7
ORD-12963,2025-05-31,Electronics,South,Q2,7.0,Home Office,126.19,883.33
ORD-12964,2025-01-13,Beauty,Southwest,Q1,8.0,Home Office,9.08,72.64
ORD-12965,2025-01-12,Clothing,Southwest,Q1,,Home Office,11.14,111.4
ORD-12966,2025-10-29,Sports,Mid-Atlantic,Q4,4.0,Consumer,29.080000000000002,116.32
ORD-12967,2025-03-26,Beauty,Midwest,Q1,13.0,Corporate,12.27,159.51
ORD-12968,2025-12-23,Electronics,South,Q4,17.0,Corporate,151.37,2573.29
ORD-12969,2025-01-20,Beauty,South,Q1,14.0,Corporate,11.13,155.82
ORD-12970,2025-10-31,Electronics,Southwest,Q4,1.0,Consumer,154.66,154.66
ORD-12971,2025-10-08,Clothing,South,Q4,14.0,Corporate,16.29,228.06
ORD-12972,2025-07-24,Home & Kitchen,Northwest,Q3,6.0,Consumer,36.73,220.38
ORD-12973,2025-09-13,Sports,Northeast,Q3,5.0,Home Office,27.95,139.75
ORD-12974,2025-02-08,Home & Kitchen,South,Q1,9.0,Corporate,41.41,372.69
ORD-12975,2025-11-02,Sports,Northwest,Q4,4.0,Consumer,27.73,110.92
ORD-12976,2025-11-11,Sports,Southwest,Q4,3.0,Consumer,27.9,83.7
ORD-12977,2025-10-15,Clothing,Mid-Atlantic,Q4,20.0,Corporate,13.77,275.4
ORD-12978,2025-09-06,Home & Kitchen,South,Q3,8.0,Corporate,45.169999999999995,361.36
ORD-12979,2025-06-04,Beauty,West,Q2,13.0,Corporate,11.14,144.82
ORD-12980,2025-11-01,,Mountain,Q4,5.0,Corporate,141.23000000000002,706.15
ORD-12981,2025-04-11,Sports,Mid-Atlantic,Q2,11.0,Home Office,25.189999999999998,277.09
ORD-12982,2025-08-06,Beauty,New England,Q3,,Consumer,11.13,111.3
ORD-12983,2025-01-19,,Mid-Atlantic,Q1,13.0,Corporate,131.06,1703.78
ORD-12984,2025-11-20,Books,Northeast,Q4,12.0,Home Office,6.14,73.68
ORD-12985,2025-02-03,Electronics,West,Q1,20.0,Home Office,139.01,2780.2
ORD-12986,2025-03-12,Books,Midwest,Q1,3.0,Consumer,7.38,22.14
ORD-12987,2025-08-29,Clothing,South,Q3,7.0,Consumer,15.26,106.82
ORD-12988,2025-12-23,Beauty,South,Q4,7.0,Consumer,11.82,82.74
ORD-12989,2025-08-22,Home & Kitchen,West,Q3,2.0,Home Office,39.95,79.9
ORD-12990,2025-01-12,Beauty,New England,Q1,8.0,Consumer,10.44,83.52
ORD-12991,2025-03-03,Electronics,West,Q1,13.0,Consumer,129.17,1679.21
ORD-12992,2025-12-05,Clothing,Northeast,Q4,13.0,Consumer,12.54,163.02
ORD-12993,2025-12-25,,Mid-Atlantic,Q4,7.0,Consumer,159.76,1118.32
ORD-12994,2025-11-17,Sports,Southwest,Q4,1.0,Corporate,26.56,26.56
ORD-12995,2025-05-10,Clothing,West,Q2,18.0,Corporate,16.86,303.48
